TarTimestamp,Target_ID,Target_DistLong,Target_DistLat,Target_VrelLong,Target_VreLat,Target_DynProp,Target_RCS,Target_DistLong_rms,Target_DistLat_rms,Target_VrelLong_rms,Target_VrelLat_rms,Target_Pdh0,Target_InvalidState,Target_AmbigState
14:26:03:544,62,62.6,18.3,0,0,1,12.5,,,,,,,
14:26:03:544,63,63.6,19.9,0,0,1,11.5,,,,,,,
14:26:03:544,64,63.4,23.3,0,0,3,7,,,,,,,
14:26:03:544,65,66.6,13.9,0,0,3,-3,,,,,,,
14:26:03:544,66,68.8,-2.5,0,0,3,6.5,,,,,,,
14:26:03:544,67,68.2,14.3,0,0,1,5.5,,,,,,,
14:26:03:544,68,64.2,30.5,0,0,1,13,,,,,,,
14:26:03:544,69,64,32.1,0,0,3,7,,,,,,,
14:26:03:544,70,72,3.3,0,0,1,1,,,,,,,
14:26:03:544,71,72.8,-1.5,0,0,1,5,,,,,,,
14:26:03:544,72,68.6,26.9,0,0,1,0.5,,,,,,,
14:26:03:544,73,64.6,38.5,0,0,1,9.5,,,,,,,
14:26:03:544,74,64.8,39.5,0,0,1,4.5,,,,,,,
14:26:03:544,75,68.6,32.9,0,0,1,4,,,,,,,
14:26:03:544,76,69.8,34.5,-0.25,0,1,-9.5,,,,,,,
14:26:03:544,77,77.8,-1.5,0,0,1,6.5,,,,,,,
14:26:03:544,78,77.2,-18.1,0,0,3,-10,,,,,,,
14:26:03:544,79,64.8,47.1,0,0,1,0.5,,,,,,,
14:26:03:544,80,64.6,49.5,0,0,1,21,,,,,,,
14:26:03:544,81,66.6,48.1,0,0,1,6,,,,,,,
14:26:03:544,82,83.4,0.7,0,0,1,0,,,,,,,
14:26:03:544,83,69.2,47.9,0,0,1,2,,,,,,,
14:26:03:544,84,71.2,47.5,0,0,1,20,,,,,,,
14:26:03:544,85,86.2,6.5,0,0,3,-7.5,,,,,,,
14:26:03:544,86,94.6,-1.5,0,0,1,-1.5,,,,,,,
14:26:03:544,87,94.8,-0.9,0,0,1,-0.5,,,,,,,
14:26:03:544,88,94.6,10.5,0,0,3,-2,,,,,,,
14:26:03:544,89,96.8,-1.7,0,0,1,3,,,,,,,
14:26:03:544,90,97,-12.5,-7,0,2,-10,,,,,,,
14:26:03:544,91,98.8,-0.3,0,0,1,-2.5,,,,,,,
14:26:03:544,92,99.6,-1.3,0,0,1,14.5,,,,,,,
14:26:03:544,93,6.6,0.7,0,0,3,-7,,,,,,,
14:26:03:544,94,7.6,-0.3,0,0,3,-9.5,,,,,,,
14:26:03:544,95,10.8,-0.3,0,0,1,-10.5,,,,,,,
14:26:03:544,96,14.6,-1.3,0,0,1,-5.5,,,,,,,
14:26:03:544,97,15.8,-1.9,0,0,1,-3,,,,,,,
14:26:03:544,98,22,0.5,0,0,1,2.5,,,,,,,
14:26:03:544,99,25.8,-1.3,0,0,1,2,,,,,,,
14:26:03:544,100,27,-4.9,0,0,4,1,,,,,,,
14:26:03:560,101,28.2,3.5,0,0,1,0,,,,,,,
14:26:03:560,102,29.6,1.3,0,0,1,-1,,,,,,,
14:26:03:560,103,29.8,-1.3,0,0,1,-5.5,,,,,,,
14:26:03:560,104,38.2,-0.7,0,0,1,26.5,,,,,,,
14:26:03:560,105,42.2,2.1,0,0,1,-1.5,,,,,,,
14:26:03:560,106,45.2,-0.3,0,0,1,-8,,,,,,,
14:26:03:560,107,46,7.5,0,0,4,-3.5,,,,,,,
14:26:03:560,108,50.2,-0.9,0,0,1,-3.5,,,,,,,
14:26:03:560,109,51,-2.9,0,0,1,-4,,,,,,,
14:26:03:560,110,52.4,-9.7,0,0,4,-2.5,,,,,,,
14:26:03:560,111,55.4,10.1,0,0,4,11,,,,,,,
14:26:03:560,112,61.4,-6.7,0,0,3,11,,,,,,,
14:26:03:560,113,62.2,-0.7,0,0,1,17.5,,,,,,,
14:26:03:560,114,66,1.3,0,0,3,2,,,,,,,
14:26:03:560,115,70,-2.7,0,0,3,2,,,,,,,
14:26:03:560,116,71,-12.5,0,0,4,12.5,,,,,,,
14:26:03:560,117,71.6,-15.5,0,0,4,14.5,,,,,,,
14:26:03:560,118,74.2,-10.7,0,0,3,1.5,,,,,,,
14:26:03:560,119,75.6,16.1,0,0,4,17,,,,,,,
14:26:03:544,0,1.6,-1.5,0,0,1,-8.5,,,,,,,
14:26:03:544,1,2,-1.5,0,0,1,-10,,,,,,,
14:26:03:544,2,3.6,-1.5,0,0,1,-15,,,,,,,
14:26:03:544,3,4.4,-1.5,0,0,1,-18,,,,,,,
14:26:03:544,4,5.2,-1.5,0,0,1,-18.5,,,,,,,
14:26:03:544,5,5.4,3.7,0,0,1,4.5,,,,,,,
14:26:03:544,6,6.8,-1.5,0,0,1,-6.5,,,,,,,
14:26:03:544,7,8.2,-0.9,0,0,1,-9,,,,,,,
14:26:03:544,8,9,-1.5,0,0,3,-11.5,,,,,,,
14:26:03:544,9,10,-0.3,0,0,1,-7.5,,,,,,,
14:26:03:544,10,10,-2.7,0,0,1,-7.5,,,,,,,
14:26:03:544,11,12,-1.5,0,0,1,-12,,,,,,,
14:26:03:544,12,12.8,-1.7,0,0,1,-16.5,,,,,,,
14:26:03:544,13,14.6,1.5,0,0,1,11.5,,,,,,,
14:26:03:544,14,15.4,1.3,0,0,1,6.5,,,,,,,
14:26:03:544,15,16.2,1.3,0,0,1,-6.5,,,,,,,
14:26:03:544,16,17.4,-1.9,0,0,1,-10.5,,,,,,,
14:26:03:544,17,18.2,0.5,0,0,3,-7,,,,,,,
14:26:03:544,18,18.6,-1.9,0,0,1,-12.5,,,,,,,
14:26:03:544,19,21.6,0.5,0,0,1,-3.5,,,,,,,
14:26:03:544,20,22,-1.7,0,0,1,-7.5,,,,,,,
14:26:03:544,21,22,-4.3,0,0,3,-10.5,,,,,,,
14:26:03:544,22,23.8,-1.9,0,0,1,-12.5,,,,,,,
14:26:03:544,23,26.2,-1.5,0,0,1,4.5,,,,,,,
14:26:03:544,24,27.6,0.3,0,0,1,5.5,,,,,,,
14:26:03:544,25,28,3.7,0,0,1,0,,,,,,,
14:26:03:544,26,29.4,3.3,0,0,1,2.5,,,,,,,
14:26:03:544,27,30,0.7,0,0,3,2.5,,,,,,,
14:26:03:544,28,18.8,24.1,0,0,3,15.5,,,,,,,
14:26:03:544,29,31.8,0.3,0,0,1,-10,,,,,,,
14:26:03:544,30,33.6,0.3,0,0,1,13.5,,,,,,,
14:26:03:544,31,34.4,-4.9,0,0,1,0.5,,,,,,,
14:26:03:544,32,35.8,-0.9,0,0,1,6.5,,,,,,,
14:26:03:544,33,36.6,-1.7,0,0,1,7.5,,,,,,,
14:26:03:544,34,38.2,-0.7,0,0,1,27,,,,,,,
14:26:03:544,35,39.8,-0.1,0,0,4,-11,,,,,,,
14:26:03:544,36,32.8,23.1,-13.5,0,2,-16.5,,,,,,,
14:26:03:544,37,40.4,-0.1,0,0,4,-14.5,,,,,,,
14:26:03:544,38,40.6,-4.5,0,0,3,-16,,,,,,,
14:26:03:544,39,42.4,-0.3,0,0,1,3,,,,,,,
14:26:03:544,40,43.4,0.3,0,0,1,-7.5,,,,,,,
14:26:03:544,41,44.4,1.1,0,0,3,-9.5,,,,,,,
14:26:03:544,42,45.8,-1.7,0,0,1,-1.5,,,,,,,
14:26:03:544,43,46.6,-1.7,0,0,1,-5.5,,,,,,,
14:26:03:544,44,47.8,-0.5,0,0,1,-1,,,,,,,
14:26:03:544,45,48.8,-3.7,0,0,1,-3,,,,,,,
14:26:03:544,46,50.2,-2.1,0,0,1,2,,,,,,,
14:26:03:544,47,51.2,-1.7,0,0,1,0.5,,,,,,,
14:26:03:544,48,52,-2.3,0,0,1,-11.5,,,,,,,
14:26:03:544,49,53.6,-4.3,0,0,3,-13.5,,,,,,,
14:26:03:544,50,54.4,-1.7,0,0,1,-14,,,,,,,
14:26:03:544,51,55.8,0.7,0,0,1,13,,,,,,,
14:26:03:544,52,57.2,1.3,0,0,1,-14,,,,,,,
14:26:03:544,53,43.8,-38.7,0,0,3,-7,,,,,,,
14:26:03:544,54,58.8,-1.7,0,0,1,-15.5,,,,,,,
14:26:03:544,55,52.8,26.3,6.25,0,0,-14.5,,,,,,,
14:26:03:544,56,60,1.3,0,0,1,2,,,,,,,
14:26:03:544,57,61.2,0.3,0,0,1,12.5,,,,,,,
14:26:03:544,58,62,-1.3,0,0,1,13,,,,,,,
14:26:03:544,59,62.2,5.3,0,0,1,9,,,,,,,
14:26:03:544,60,63,-1.5,0,0,1,7.5,,,,,,,
14:26:03:544,61,62.4,16.7,0,0,1,9,,,,,,,
14:26:03:544,62,62.6,18.3,0,0,1,12.5,,,,,,,
14:26:03:544,63,63.6,19.9,0,0,1,11.5,,,,,,,
14:26:03:544,64,63.4,23.3,0,0,3,7,,,,,,,
14:26:03:544,65,66.6,13.9,0,0,3,-3,,,,,,,
14:26:03:544,66,68.8,-2.5,0,0,3,6.5,,,,,,,
14:26:03:544,67,68.2,14.3,0,0,1,5.5,,,,,,,
14:26:03:544,68,64.2,30.5,0,0,1,13,,,,,,,
14:26:03:544,69,64,32.1,0,0,3,7,,,,,,,
14:26:03:544,70,72,3.3,0,0,1,1,,,,,,,
14:26:03:544,71,72.8,-1.5,0,0,1,5,,,,,,,
14:26:03:544,72,68.6,26.9,0,0,1,0.5,,,,,,,
14:26:03:544,73,64.6,38.5,0,0,1,9.5,,,,,,,
14:26:03:544,74,64.8,39.5,0,0,1,4.5,,,,,,,
14:26:03:544,75,68.6,32.9,0,0,1,4,,,,,,,
14:26:03:544,76,69.8,34.5,-0.25,0,1,-9.5,,,,,,,
14:26:03:544,77,77.8,-1.5,0,0,1,6.5,,,,,,,
14:26:03:544,78,77.2,-18.1,0,0,3,-10,,,,,,,
14:26:03:544,79,64.8,47.1,0,0,1,0.5,,,,,,,
14:26:03:544,80,64.6,49.5,0,0,1,21,,,,,,,
14:26:03:544,81,66.6,48.1,0,0,1,6,,,,,,,
14:26:03:544,82,83.4,0.7,0,0,1,0,,,,,,,
14:26:03:544,83,69.2,47.9,0,0,1,2,,,,,,,
14:26:03:544,84,71.2,47.5,0,0,1,20,,,,,,,
14:26:03:544,85,86.2,6.5,0,0,3,-7.5,,,,,,,
14:26:03:544,86,94.6,-1.5,0,0,1,-1.5,,,,,,,
14:26:03:544,87,94.8,-0.9,0,0,1,-0.5,,,,,,,
14:26:03:544,88,94.6,10.5,0,0,3,-2,,,,,,,
14:26:03:544,89,96.8,-1.7,0,0,1,3,,,,,,,
14:26:03:544,90,97,-12.5,-7,0,2,-10,,,,,,,
14:26:03:544,91,98.8,-0.3,0,0,1,-2.5,,,,,,,
14:26:03:544,92,99.6,-1.3,0,0,1,14.5,,,,,,,
14:26:03:544,93,6.6,0.7,0,0,3,-7,,,,,,,
14:26:03:544,94,7.6,-0.3,0,0,3,-9.5,,,,,,,
14:26:03:544,95,10.8,-0.3,0,0,1,-10.5,,,,,,,
14:26:03:544,96,14.6,-1.3,0,0,1,-5.5,,,,,,,
14:26:03:544,97,15.8,-1.9,0,0,1,-3,,,,,,,
14:26:03:544,98,22,0.5,0,0,1,2.5,,,,,,,
14:26:03:544,99,25.8,-1.3,0,0,1,2,,,,,,,
14:26:03:544,100,27,-4.9,0,0,4,1,,,,,,,
14:26:03:560,101,28.2,3.5,0,0,1,0,,,,,,,
14:26:03:560,102,29.6,1.3,0,0,1,-1,,,,,,,
14:26:03:560,103,29.8,-1.3,0,0,1,-5.5,,,,,,,
14:26:03:560,104,38.2,-0.7,0,0,1,26.5,,,,,,,
14:26:03:560,105,42.2,2.1,0,0,1,-1.5,,,,,,,
14:26:03:560,106,45.2,-0.3,0,0,1,-8,,,,,,,
14:26:03:560,107,46,7.5,0,0,4,-3.5,,,,,,,
14:26:03:560,108,50.2,-0.9,0,0,1,-3.5,,,,,,,
14:26:03:560,109,51,-2.9,0,0,1,-4,,,,,,,
14:26:03:560,110,52.4,-9.7,0,0,4,-2.5,,,,,,,
14:26:03:560,111,55.4,10.1,0,0,4,11,,,,,,,
14:26:03:560,112,61.4,-6.7,0,0,3,11,,,,,,,
14:26:03:560,113,62.2,-0.7,0,0,1,17.5,,,,,,,
14:26:03:560,114,66,1.3,0,0,3,2,,,,,,,
14:26:03:560,115,70,-2.7,0,0,3,2,,,,,,,
14:26:03:560,116,71,-12.5,0,0,4,12.5,,,,,,,
14:26:03:560,117,71.6,-15.5,0,0,4,14.5,,,,,,,
14:26:03:560,118,74.2,-10.7,0,0,3,1.5,,,,,,,
14:26:03:560,119,75.6,16.1,0,0,4,17,,,,,,,
14:26:03:713,0,1.6,-1.5,0,0,1,-8,,,,,,,
14:26:03:713,1,2,-1.5,0,0,1,-10,,,,,,,
14:26:03:713,2,3.6,-1.5,0,0,1,-15,,,,,,,
14:26:03:713,3,4.4,-1.5,0,0,1,-18,,,,,,,
14:26:03:713,4,6.4,-0.3,0,0,1,-3.5,,,,,,,
14:26:03:713,5,7.4,-1.3,0,0,1,-10.5,,,,,,,
14:26:03:713,6,8.2,-0.9,0,0,1,-7,,,,,,,
14:26:03:713,7,9.2,-1.5,0,0,3,-11,,,,,,,
14:26:03:713,8,9.8,-0.9,0,0,1,-8,,,,,,,
14:26:03:713,9,10,-0.3,0,0,1,-6,,,,,,,
14:26:03:713,10,10,-2.7,0,0,1,-7,,,,,,,
14:26:03:713,11,12,-1.5,0,0,1,-12,,,,,,,
14:26:03:713,12,12.8,-1.7,0,0,1,-17.5,,,,,,,
14:26:03:713,13,14.6,1.5,0,0,1,11.5,,,,,,,
14:26:03:713,14,15.4,1.3,0,0,1,6.5,,,,,,,
14:26:03:713,15,16.2,1.3,0,0,1,-6,,,,,,,
14:26:03:713,16,17.4,-1.9,0,0,1,-10.5,,,,,,,
14:26:03:713,17,18.2,0.5,0,0,3,-7,,,,,,,
14:26:03:713,18,18.8,-2.1,0,0,1,-13,,,,,,,
14:26:03:713,19,19.8,-2.1,0,0,3,-19,,,,,,,
14:26:03:713,20,21.6,0.5,0,0,1,-3,,,,,,,
14:26:03:713,21,22,-4.3,0,0,3,-11,,,,,,,
14:26:03:713,22,23.6,0.3,0,0,1,-19.5,,,,,,,
14:26:03:713,23,23.8,-1.7,0,0,1,-11,,,,,,,
14:26:03:713,24,24,-4.5,0,0,3,-18.5,,,,,,,
14:26:03:713,25,26,-2.1,0,0,1,3.5,,,,,,,
14:26:03:713,26,26.6,-1.9,0,0,1,-5,,,,,,,
14:26:03:713,27,27.6,0.1,0,0,1,6,,,,,,,
14:26:03:713,28,28,3.5,0,0,1,-0.5,,,,,,,
14:26:03:713,29,29.4,3.3,0,0,1,2,,,,,,,
14:26:03:713,30,18.2,24.3,0,0,3,18,,,,,,,
14:26:03:713,31,31.2,2.5,0,0,3,-5,,,,,,,
14:26:03:713,32,32.8,-0.1,0,0,1,-7,,,,,,,
14:26:03:713,33,33.6,0.5,0,0,1,13,,,,,,,
14:26:03:713,34,34,-4.7,0,0,1,1,,,,,,,
14:26:03:713,35,35.2,0.3,0,0,1,2.5,,,,,,,
14:26:03:713,36,35.8,-0.7,0,0,1,4.5,,,,,,,
14:26:03:713,37,36.6,-1.7,0,0,1,8,,,,,,,
14:26:03:713,38,38.2,-0.7,0,0,1,27.5,,,,,,,
14:26:03:713,39,38.8,-3.7,0,0,3,-11,,,,,,,
14:26:03:713,40,40,-0.1,0,0,4,-13,,,,,,,
14:26:03:713,41,42,-2.5,0,0,1,-1.5,,,,,,,
14:26:03:729,42,42.4,-0.5,0,0,1,2,,,,,,,
14:26:03:729,43,43.2,-1.1,0,0,1,-8.5,,,,,,,
14:26:03:729,44,43.4,4.5,0,0,3,-8.5,,,,,,,
14:26:03:729,45,45,0.7,0,0,3,-9.5,,,,,,,
14:26:03:729,46,45.8,-1.9,0,0,1,-1,,,,,,,
14:26:03:729,47,46.6,-1.9,0,0,1,-5.5,,,,,,,
14:26:03:729,48,48,-0.5,0,0,1,-2,,,,,,,
14:26:03:729,49,48.8,-3.7,0,0,1,-2.5,,,,,,,
14:26:03:729,50,50.2,-1.9,0,0,1,2,,,,,,,
14:26:03:729,51,51.2,-1.9,0,0,1,0.5,,,,,,,
14:26:03:729,52,31.8,-42.1,0,0,3,8,,,,,,,
14:26:03:729,53,53.4,-0.7,0,0,1,-11,,,,,,,
14:26:03:729,54,54.6,5.3,12,0,0,-19,,,,,,,
14:26:03:729,55,53.6,11.9,5.25,0,0,-19,,,,,,,
14:26:03:729,56,56,0.7,0,0,1,12.5,,,,,,,
14:26:03:729,57,57,-5.5,0,0,1,-6.5,,,,,,,
14:26:03:729,58,57.6,-3.5,0,0,3,-16.5,,,,,,,
14:26:03:729,59,58.6,-1.9,0,0,1,-16,,,,,,,
14:26:03:729,60,60,1.5,0,0,1,2.5,,,,,,,
14:26:03:729,61,54.8,26.1,4,0,0,-13.5,,,,,,,
14:26:03:729,62,61.2,0.5,0,0,1,12.5,,,,,,,
14:26:03:729,63,62,-1.3,0,0,1,13.5,,,,,,,
14:26:03:729,64,62.2,5.3,0,0,1,9.5,,,,,,,
14:26:03:729,65,63,-1.7,0,0,1,7.5,,,,,,,
14:26:03:729,66,62.4,16.7,0,0,1,9,,,,,,,
14:26:03:729,67,62.6,18.3,0,0,1,12.5,,,,,,,
14:26:03:729,68,63.8,19.9,0,0,1,11.5,,,,,,,
14:26:03:729,69,63.4,23.3,0,0,3,7,,,,,,,
14:26:03:729,70,66.6,13.9,0,0,3,-3,,,,,,,
14:26:03:729,71,66.6,-14.1,9.25,0,0,-14,,,,,,,
14:26:03:729,72,64.2,24.1,0,0,3,4.5,,,,,,,
14:26:03:729,73,68.8,-2.5,0,0,3,6.5,,,,,,,
14:26:03:729,74,68.2,14.3,0,0,1,6,,,,,,,
14:26:03:729,75,64.2,30.3,0,0,1,13,,,,,,,
14:26:03:729,76,64.2,31.9,0,0,1,7,,,,,,,
14:26:03:729,77,72.2,2.9,0,0,1,2.5,,,,,,,
14:26:03:729,78,72.8,-1.5,0,0,1,6.5,,,,,,,
14:26:03:729,79,68.6,26.9,0,0,1,1,,,,,,,
14:26:03:729,80,64.4,38.7,0,0,1,10,,,,,,,
14:26:03:729,81,64.8,39.3,0,0,1,4.5,,,,,,,
14:26:03:729,82,68.6,32.9,0,0,1,4.5,,,,,,,
14:26:03:729,83,68.8,34.5,0,0,1,0.5,,,,,,,
14:26:03:729,84,77.8,-1.7,0,0,1,5,,,,,,,
14:26:03:729,85,76.8,-18.3,0,0,3,-9,,,,,,,
14:26:03:729,86,65.2,46.7,0,0,1,1.5,,,,,,,
14:26:03:729,87,64.6,49.5,0,0,1,21,,,,,,,
14:26:03:729,88,66.4,48.3,0,0,1,5,,,,,,,
14:26:03:729,89,78.6,25.1,13.25,0,0,-11.5,,,,,,,
14:26:03:729,90,83.4,0.7,0,0,1,-0.5,,,,,,,
14:26:03:729,91,68.8,48.5,0,0,1,1,,,,,,,
14:26:03:729,92,71.2,47.7,0,0,1,20,,,,,,,
14:26:03:729,93,88.2,-4.3,0,0,3,-8.5,,,,,,,
14:26:03:729,94,94.8,-0.9,0,0,1,0,,,,,,,
14:26:03:729,95,94.8,9.9,0,0,3,-2,,,,,,,
14:26:03:729,96,96.8,-2.5,0,0,1,3.5,,,,,,,
14:26:03:729,97,97.4,-2.3,0,0,1,-7.5,,,,,,,
14:26:03:729,98,99.6,-1.3,0,0,1,14.5,,,,,,,
14:26:03:729,99,7,-0.3,0,0,1,-4,,,,,,,
14:26:03:729,100,10.8,-0.3,0,0,1,-9,,,,,,,
14:26:03:729,101,11,-1.5,0,0,1,-11,,,,,,,
14:26:03:729,102,14.6,-1.3,0,0,1,-5.5,,,,,,,
14:26:03:729,103,15.8,-2.1,0,0,1,-3,,,,,,,
14:26:03:729,104,22,0.5,0,0,1,2.5,,,,,,,
14:26:03:729,105,25.8,-1.3,0,0,1,0.5,,,,,,,
14:26:03:729,106,28.4,-2.1,0,0,1,-5,,,,,,,
14:26:03:729,107,29.6,1.3,0,0,1,-1,,,,,,,
14:26:03:729,108,32.2,-0.7,0,0,1,-7,,,,,,,
14:26:03:729,109,38.2,-0.7,0,0,1,27,,,,,,,
14:26:03:729,110,43.6,4.3,0,0,3,-7,,,,,,,
14:26:03:729,111,44.2,-0.5,0,0,1,-9,,,,,,,
14:26:03:729,112,46.4,-2.3,0,0,1,-10,,,,,,,
14:26:03:729,113,48.2,7.3,0,0,1,-2.5,,,,,,,
14:26:03:713,0,1.6,-1.5,0,0,1,-8,,,,,,,
14:26:03:713,1,2,-1.5,0,0,1,-10,,,,,,,
14:26:03:713,2,3.6,-1.5,0,0,1,-15,,,,,,,
14:26:03:713,3,4.4,-1.5,0,0,1,-18,,,,,,,
14:26:03:713,4,6.4,-0.3,0,0,1,-3.5,,,,,,,
14:26:03:713,5,7.4,-1.3,0,0,1,-10.5,,,,,,,
14:26:03:713,6,8.2,-0.9,0,0,1,-7,,,,,,,
14:26:03:713,7,9.2,-1.5,0,0,3,-11,,,,,,,
14:26:03:713,8,9.8,-0.9,0,0,1,-8,,,,,,,
14:26:03:713,9,10,-0.3,0,0,1,-6,,,,,,,
14:26:03:713,10,10,-2.7,0,0,1,-7,,,,,,,
14:26:03:713,11,12,-1.5,0,0,1,-12,,,,,,,
14:26:03:713,12,12.8,-1.7,0,0,1,-17.5,,,,,,,
14:26:03:713,13,14.6,1.5,0,0,1,11.5,,,,,,,
14:26:03:713,14,15.4,1.3,0,0,1,6.5,,,,,,,
14:26:03:713,15,16.2,1.3,0,0,1,-6,,,,,,,
14:26:03:713,16,17.4,-1.9,0,0,1,-10.5,,,,,,,
14:26:03:713,17,18.2,0.5,0,0,3,-7,,,,,,,
14:26:03:713,18,18.8,-2.1,0,0,1,-13,,,,,,,
14:26:03:713,19,19.8,-2.1,0,0,3,-19,,,,,,,
14:26:03:713,20,21.6,0.5,0,0,1,-3,,,,,,,
14:26:03:713,21,22,-4.3,0,0,3,-11,,,,,,,
14:26:03:713,22,23.6,0.3,0,0,1,-19.5,,,,,,,
14:26:03:713,23,23.8,-1.7,0,0,1,-11,,,,,,,
14:26:03:713,24,24,-4.5,0,0,3,-18.5,,,,,,,
14:26:03:713,25,26,-2.1,0,0,1,3.5,,,,,,,
14:26:03:713,26,26.6,-1.9,0,0,1,-5,,,,,,,
14:26:03:713,27,27.6,0.1,0,0,1,6,,,,,,,
14:26:03:713,28,28,3.5,0,0,1,-0.5,,,,,,,
14:26:03:713,29,29.4,3.3,0,0,1,2,,,,,,,
14:26:03:713,30,18.2,24.3,0,0,3,18,,,,,,,
14:26:03:713,31,31.2,2.5,0,0,3,-5,,,,,,,
14:26:03:713,32,32.8,-0.1,0,0,1,-7,,,,,,,
14:26:03:713,33,33.6,0.5,0,0,1,13,,,,,,,
14:26:03:713,34,34,-4.7,0,0,1,1,,,,,,,
14:26:03:713,35,35.2,0.3,0,0,1,2.5,,,,,,,
14:26:03:713,36,35.8,-0.7,0,0,1,4.5,,,,,,,
14:26:03:713,37,36.6,-1.7,0,0,1,8,,,,,,,
14:26:03:713,38,38.2,-0.7,0,0,1,27.5,,,,,,,
14:26:03:713,39,38.8,-3.7,0,0,3,-11,,,,,,,
14:26:03:713,40,40,-0.1,0,0,4,-13,,,,,,,
14:26:03:713,41,42,-2.5,0,0,1,-1.5,,,,,,,
14:26:03:729,42,42.4,-0.5,0,0,1,2,,,,,,,
14:26:03:729,43,43.2,-1.1,0,0,1,-8.5,,,,,,,
14:26:03:729,44,43.4,4.5,0,0,3,-8.5,,,,,,,
14:26:03:729,45,45,0.7,0,0,3,-9.5,,,,,,,
14:26:03:729,46,45.8,-1.9,0,0,1,-1,,,,,,,
14:26:03:729,47,46.6,-1.9,0,0,1,-5.5,,,,,,,
14:26:03:729,48,48,-0.5,0,0,1,-2,,,,,,,
14:26:03:729,49,48.8,-3.7,0,0,1,-2.5,,,,,,,
14:26:03:729,50,50.2,-1.9,0,0,1,2,,,,,,,
14:26:03:729,51,51.2,-1.9,0,0,1,0.5,,,,,,,
14:26:03:729,52,31.8,-42.1,0,0,3,8,,,,,,,
14:26:03:729,53,53.4,-0.7,0,0,1,-11,,,,,,,
14:26:03:729,54,54.6,5.3,12,0,0,-19,,,,,,,
14:26:03:729,55,53.6,11.9,5.25,0,0,-19,,,,,,,
14:26:03:729,56,56,0.7,0,0,1,12.5,,,,,,,
14:26:03:729,57,57,-5.5,0,0,1,-6.5,,,,,,,
14:26:03:729,58,57.6,-3.5,0,0,3,-16.5,,,,,,,
14:26:03:729,59,58.6,-1.9,0,0,1,-16,,,,,,,
14:26:03:729,60,60,1.5,0,0,1,2.5,,,,,,,
14:26:03:729,61,54.8,26.1,4,0,0,-13.5,,,,,,,
14:26:03:729,62,61.2,0.5,0,0,1,12.5,,,,,,,
14:26:03:729,63,62,-1.3,0,0,1,13.5,,,,,,,
14:26:03:729,64,62.2,5.3,0,0,1,9.5,,,,,,,
14:26:03:729,65,63,-1.7,0,0,1,7.5,,,,,,,
14:26:03:729,66,62.4,16.7,0,0,1,9,,,,,,,
14:26:03:729,67,62.6,18.3,0,0,1,12.5,,,,,,,
14:26:03:729,68,63.8,19.9,0,0,1,11.5,,,,,,,
14:26:03:729,69,63.4,23.3,0,0,3,7,,,,,,,
14:26:03:729,70,66.6,13.9,0,0,3,-3,,,,,,,
14:26:03:729,71,66.6,-14.1,9.25,0,0,-14,,,,,,,
14:26:03:729,72,64.2,24.1,0,0,3,4.5,,,,,,,
14:26:03:729,73,68.8,-2.5,0,0,3,6.5,,,,,,,
14:26:03:729,74,68.2,14.3,0,0,1,6,,,,,,,
14:26:03:729,75,64.2,30.3,0,0,1,13,,,,,,,
14:26:03:729,76,64.2,31.9,0,0,1,7,,,,,,,
14:26:03:729,77,72.2,2.9,0,0,1,2.5,,,,,,,
14:26:03:729,78,72.8,-1.5,0,0,1,6.5,,,,,,,
14:26:03:729,79,68.6,26.9,0,0,1,1,,,,,,,
14:26:03:729,80,64.4,38.7,0,0,1,10,,,,,,,
14:26:03:729,81,64.8,39.3,0,0,1,4.5,,,,,,,
14:26:03:729,82,68.6,32.9,0,0,1,4.5,,,,,,,
14:26:03:729,83,68.8,34.5,0,0,1,0.5,,,,,,,
14:26:03:729,84,77.8,-1.7,0,0,1,5,,,,,,,
14:26:03:729,85,76.8,-18.3,0,0,3,-9,,,,,,,
14:26:03:729,86,65.2,46.7,0,0,1,1.5,,,,,,,
14:26:03:729,87,64.6,49.5,0,0,1,21,,,,,,,
14:26:03:729,88,66.4,48.3,0,0,1,5,,,,,,,
14:26:03:729,89,78.6,25.1,13.25,0,0,-11.5,,,,,,,
14:26:03:729,90,83.4,0.7,0,0,1,-0.5,,,,,,,
14:26:03:729,91,68.8,48.5,0,0,1,1,,,,,,,
14:26:03:729,92,71.2,47.7,0,0,1,20,,,,,,,
14:26:03:729,93,88.2,-4.3,0,0,3,-8.5,,,,,,,
14:26:03:729,94,94.8,-0.9,0,0,1,0,,,,,,,
14:26:03:729,95,94.8,9.9,0,0,3,-2,,,,,,,
14:26:03:729,96,96.8,-2.5,0,0,1,3.5,,,,,,,
14:26:03:729,97,97.4,-2.3,0,0,1,-7.5,,,,,,,
14:26:03:729,98,99.6,-1.3,0,0,1,14.5,,,,,,,
14:26:03:729,99,7,-0.3,0,0,1,-4,,,,,,,
14:26:03:729,100,10.8,-0.3,0,0,1,-9,,,,,,,
14:26:03:729,101,11,-1.5,0,0,1,-11,,,,,,,
14:26:03:729,102,14.6,-1.3,0,0,1,-5.5,,,,,,,
14:26:03:729,103,15.8,-2.1,0,0,1,-3,,,,,,,
14:26:03:729,104,22,0.5,0,0,1,2.5,,,,,,,
14:26:03:729,105,25.8,-1.3,0,0,1,0.5,,,,,,,
14:26:03:729,106,28.4,-2.1,0,0,1,-5,,,,,,,
