,Number,times,T2,T24,T30,T50,P2,P15,P30,epr,Ps30,phi,Nf,Nc,NRf,NRc,Nf_dmd,PCNfR_dmd,W31,W32,BPR,farB,htBleed,Altitude,Mach,TRA,life
19046,94,275,488.71,604.96,1507.04,1315.41,10.52,15.5,393.32,1.26,45.69,370.66,2316.76,8826.75,2385.88,8165.48,2316.68,100.0,28.43,16.9189,8.7138,0.03,372,10.0052,0.2512,100.0,55
19047,94,276,519.65,644.37,1598.26,1427.8,14.62,21.61,552.22,1.3,47.93,521.01,2385.74,9104.01,2385.77,8172.66,2385.61,100.0,38.62,23.2729,8.4774,0.03,395,0.0019,0.0004,100.0,55
19048,94,277,445.78,550.92,1364.39,1130.32,3.91,5.72,138.88,1.03,42.43,130.19,2210.52,8366.39,2386.49,8121.19,2209.79,100.0,10.76,6.6834,9.3989,0.02,332,41.9989,0.84,100.0,55
19049,94,278,490.81,607.87,1486.26,1262.2,9.35,13.66,334.86,1.08,44.44,314.86,2321.99,8764.49,2386.15,8092.53,2321.68,100.0,24.72,14.7114,9.271,0.02,367,19.9982,0.7006,100.0,55
19050,94,279,449.91,556.74,1377.43,1144.52,5.48,8.0,194.32,1.02,42.18,182.76,2221.51,8393.89,2386.54,8105.94,2220.78,100.0,14.76,8.8373,9.3861,0.02,336,34.9986,0.8404,100.0,55
19051,94,280,461.99,536.75,1266.59,1056.8,7.05,9.03,174.53,0.94,37.07,164.38,1914.21,8047.36,2027.01,7903.38,1913.08,84.93,14.2,8.5526,10.9727,0.02,308,25.0003,0.62,60.0,55
19052,94,281,491.52,608.15,1484.03,1266.39,9.35,13.66,333.96,1.07,44.86,314.63,2322.06,8762.59,2386.12,8100.94,2321.68,100.0,24.26,14.5869,9.2682,0.03,367,20.0051,0.7,100.0,55
19053,94,282,489.51,605.86,1505.73,1328.81,10.52,15.5,394.39,1.26,45.59,371.32,2316.72,8824.63,2385.91,8171.15,2316.68,100.0,28.33,16.9797,8.7349,0.03,372,9.9981,0.2501,100.0,55
19054,94,283,492.02,608.79,1490.81,1259.17,9.35,13.66,334.29,1.07,44.79,314.44,2322.13,8771.2,2386.14,8100.21,2321.68,100.0,24.6,14.8321,9.2844,0.02,368,20.0036,0.7016,100.0,55
19055,94,284,444.95,550.3,1367.13,1134.67,3.91,5.72,139.21,1.03,42.38,130.53,2210.6,8373.81,2386.6,8127.97,2209.79,100.0,10.35,6.204,9.3848,0.02,333,42.0047,0.84,100.0,55
19056,94,285,449.25,556.02,1378.34,1141.65,5.48,8.0,194.52,1.02,42.2,183.16,2221.66,8402.86,2386.67,8112.01,2220.78,100.0,14.89,8.9255,9.3765,0.02,336,35.0074,0.8412,100.0,55
19057,94,286,443.92,549.3,1357.59,1139.91,3.91,5.72,138.02,1.02,42.5,130.41,2210.57,8376.32,2386.6,8125.89,2209.79,100.0,10.39,6.1625,9.395,0.02,333,42.0057,0.8416,100.0,55
19058,94,287,490.68,607.17,1491.9,1268.96,9.35,13.66,332.96,1.08,44.81,314.73,2322.1,8778.51,2386.17,8102.13,2321.68,100.0,24.24,14.5375,9.3085,0.02,367,20.0071,0.701,100.0,55
19059,94,288,450.87,557.57,1373.37,1145.71,5.48,8.01,194.62,1.02,42.27,183.09,2221.67,8405.45,2386.7,8113.37,2220.78,100.0,14.52,8.5933,9.3678,0.02,335,35.0079,0.8417,100.0,55
19060,94,289,450.54,557.53,1375.96,1137.49,5.48,8.01,194.12,1.02,42.22,183.18,2221.66,8399.75,2386.69,8117.47,2220.78,100.0,14.88,8.8623,9.3421,0.02,335,35.0073,0.84,100.0,55
19061,94,290,462.33,537.35,1270.09,1057.97,7.05,9.03,175.35,0.94,37.01,164.34,1914.38,8050.26,2027.2,7912.73,1913.08,84.93,14.02,8.4265,10.9825,0.02,310,24.9989,0.62,60.0,55
19062,94,291,491.66,608.52,1499.14,1264.86,9.35,13.66,334.03,1.07,44.69,314.43,2322.1,8781.22,2386.2,8107.85,2321.68,100.0,24.21,14.428,9.3454,0.03,366,20.0069,0.7,100.0,55
19063,94,292,492.55,609.46,1489.64,1265.45,9.35,13.66,333.44,1.07,44.67,314.64,2322.1,8778.05,2386.16,8107.01,2321.68,100.0,24.55,14.6915,9.275,0.03,368,20.0071,0.7015,100.0,55
19064,94,293,518.16,642.97,1597.82,1422.48,14.62,21.61,552.43,1.3,48.0,521.18,2385.76,9115.72,2385.75,8182.59,2385.61,100.0,38.67,23.1986,8.5101,0.03,395,0.0004,0.0,100.0,55
19065,94,294,462.38,536.94,1271.78,1059.08,7.05,9.03,175.81,0.94,37.14,164.16,1914.43,8057.0,2027.27,7918.11,1913.08,84.93,14.18,8.445,10.9889,0.02,310,25.0004,0.6219,60.0,55
19066,94,295,491.53,608.83,1492.52,1266.87,9.35,13.66,334.29,1.07,44.9,314.46,2322.19,8788.51,2386.26,8111.65,2321.68,100.0,24.21,14.6216,9.3068,0.03,367,20.0056,0.7016,100.0,55
19067,94,296,518.35,643.09,1597.67,1419.49,14.62,21.61,552.48,1.3,48.22,520.38,2385.78,9119.94,2385.76,8191.82,2385.61,100.0,38.52,23.1283,8.4748,0.03,398,0.0015,0.0009,100.0,55
19068,94,297,448.4,555.67,1375.29,1140.24,5.48,8.01,194.03,1.02,42.29,182.59,2221.89,8408.68,2386.92,8123.28,2220.78,100.0,14.71,8.7208,9.3666,0.02,336,35.0058,0.84,100.0,55
19069,94,298,445.14,550.81,1366.83,1141.54,3.91,5.72,138.37,1.03,42.57,130.55,2210.75,8387.11,2386.7,8130.69,2209.79,100.0,10.47,6.3716,9.4075,0.02,333,42.0025,0.84,100.0,55
19070,94,299,445.1,550.28,1361.05,1139.94,3.91,5.72,138.94,1.03,42.84,130.44,2210.79,8383.44,2386.75,8135.7,2209.79,100.0,10.51,6.439,9.4015,0.02,334,42.0066,0.84,100.0,55
19071,94,300,518.45,643.26,1606.58,1425.29,14.62,21.61,551.84,1.3,48.11,520.44,2385.74,9126.35,2385.74,8190.8,2385.61,100.0,38.54,23.2654,8.4881,0.03,395,0.0027,0.002,100.0,55
19072,94,301,462.98,538.13,1275.07,1057.74,7.05,9.03,174.69,0.94,37.03,163.92,1914.58,8067.27,2027.42,7921.33,1913.08,84.93,14.17,8.6162,10.9541,0.02,309,25.0074,0.62,60.0,55
19073,94,302,462.41,537.0,1272.13,1054.3,7.05,9.03,174.98,0.94,37.08,164.42,1914.57,8066.1,2027.41,7922.33,1913.08,84.93,14.48,8.6144,11.0071,0.02,309,25.003,0.62,60.0,55
19074,94,303,449.98,557.16,1375.43,1134.9,5.48,8.01,193.98,1.02,42.34,182.65,2221.99,8411.02,2386.98,8124.17,2220.78,100.0,15.01,8.954,9.4247,0.02,337,35.0007,0.842,100.0,55
19075,94,304,490.6,607.41,1517.52,1322.93,10.52,15.5,393.21,1.26,45.77,370.37,2316.82,8844.37,2385.97,8195.94,2316.68,100.0,28.2,17.0085,8.7573,0.03,371,10.0018,0.25,100.0,55
19076,94,305,489.73,606.93,1508.4,1335.19,10.52,15.5,393.25,1.26,45.93,370.54,2316.85,8853.44,2386.0,8191.69,2316.68,100.0,27.99,16.8766,8.7583,0.03,373,9.9996,0.2507,100.0,55
19077,94,306,445.64,551.08,1368.69,1143.14,3.91,5.72,139.22,1.03,42.63,131.0,2210.91,8394.59,2386.89,8143.73,2209.79,100.0,10.48,6.2799,9.41,0.02,334,42.0053,0.8408,100.0,55
19078,95,1,489.24,604.82,1497.16,1307.66,10.52,15.49,394.84,1.26,45.4,372.35,2316.55,8769.82,2385.66,8119.21,2316.68,100.0,28.57,16.9042,8.6054,0.03,368,10.0045,0.2518,100.0,128
19079,95,2,443.74,548.46,1343.26,1111.14,3.91,5.71,138.43,1.02,42.07,130.92,2209.72,8308.88,2385.68,8070.76,2209.79,100.0,10.61,6.3544,9.3327,0.02,332,42.0046,0.8408,100.0,128
19080,95,3,448.95,554.51,1362.24,1120.34,5.48,8.0,194.69,1.02,41.83,183.27,2220.8,8340.72,2385.67,8064.98,2220.78,100.0,14.98,8.8733,9.2873,0.02,334,35.0008,0.84,100.0,128
19081,95,4,492.27,608.56,1486.56,1249.17,9.35,13.65,334.53,1.08,44.2,315.34,2321.62,8710.74,2385.64,8052.3,2321.68,100.0,24.72,14.7347,9.208,0.02,364,19.9986,0.7018,100.0,128
19082,95,5,445.87,550.02,1349.91,1119.71,3.91,5.71,139.26,1.02,41.83,130.49,2209.69,8307.73,2385.57,8081.44,2209.79,100.0,10.88,6.3374,9.3037,0.02,330,42.0046,0.84,100.0,128
19083,95,6,445.22,549.27,1351.13,1120.09,3.91,5.71,138.69,1.02,41.92,130.69,2209.72,8309.17,2385.64,8075.02,2209.79,100.0,10.79,6.3435,9.3601,0.02,331,42.0074,0.84,100.0,128
19084,95,7,446.46,550.21,1350.14,1119.05,3.91,5.71,139.07,1.02,41.79,130.64,2209.69,8310.27,2385.57,8071.47,2209.79,100.0,10.45,6.2728,9.3459,0.02,329,42.006,0.84,100.0,128
19085,95,8,492.33,608.69,1477.5,1239.14,9.35,13.65,334.77,1.08,44.15,315.25,2321.61,8712.27,2385.66,8045.72,2321.68,100.0,24.27,14.5693,9.1922,0.02,363,20.0074,0.7,100.0,128
19086,95,9,444.29,548.44,1356.41,1119.78,3.91,5.71,138.44,1.02,41.99,130.74,2209.68,8307.71,2385.58,8075.1,2209.79,100.0,10.74,6.5132,9.3887,0.02,329,42.0036,0.8418,100.0,128
19087,95,10,518.7,642.37,1584.77,1395.93,14.62,21.61,554.69,1.3,47.27,522.05,2385.61,9042.23,2385.63,8128.4,2385.61,100.0,38.71,23.1624,8.4039,0.03,393,0.0012,0.0019,100.0,128
19088,95,11,445.45,549.64,1351.83,1120.96,3.91,5.71,138.5,1.02,42.04,130.34,2209.68,8313.42,2385.61,8081.01,2209.79,100.0,10.33,6.2181,9.3665,0.02,329,42.0061,0.8402,100.0,128
19089,95,12,463.8,538.09,1254.74,1049.63,7.05,9.02,175.51,0.94,36.55,164.8,1913.47,8005.33,2026.19,7866.84,1913.08,84.93,14.24,8.4322,10.9188,0.02,307,25.0,0.62,60.0,128
19090,95,13,445.7,549.8,1350.54,1122.62,3.91,5.72,139.12,1.02,41.81,131.22,2209.73,8308.31,2385.62,8075.57,2209.79,100.0,10.6,6.2832,9.3362,0.02,329,42.0073,0.84,100.0,128
19091,95,14,491.59,607.63,1481.14,1245.94,9.35,13.65,335.66,1.08,44.07,315.63,2321.59,8710.37,2385.67,8053.39,2321.68,100.0,24.36,14.5295,9.2133,0.02,363,20.0065,0.7013,100.0,128
19092,95,15,492.06,607.37,1484.83,1254.33,9.35,13.65,336.01,1.08,44.17,315.46,2321.56,8714.69,2385.63,8059.12,2321.68,100.0,24.34,14.602,9.2047,0.02,365,19.9997,0.7,100.0,128
19093,95,16,461.68,535.62,1258.76,1035.43,7.05,9.02,176.35,0.94,36.49,164.54,1913.42,7996.0,2026.22,7865.01,1913.08,84.93,14.12,8.5182,10.8548,0.02,305,25.0019,0.6205,60.0,128
19094,95,17,449.68,555.44,1360.73,1130.77,5.48,8.0,194.42,1.02,41.54,183.38,2220.71,8337.64,2385.66,8055.12,2220.78,100.0,14.98,8.9436,9.3131,0.02,334,34.9993,0.842,100.0,128
19095,95,18,490.85,607.4,1488.84,1249.19,9.35,13.65,335.32,1.07,44.23,315.29,2321.59,8712.64,2385.66,8051.78,2321.68,100.0,24.58,14.8157,9.2197,0.02,363,20.004,0.7003,100.0,128
19096,95,19,488.74,604.36,1498.49,1303.58,10.52,15.49,395.28,1.26,45.21,371.6,2316.55,8764.92,2385.77,8125.11,2316.68,100.0,28.57,17.21,8.6432,0.03,369,10.0031,0.25,100.0,128
19097,95,20,490.54,606.44,1473.69,1243.42,9.35,13.65,334.97,1.08,44.23,314.65,2321.63,8716.57,2385.67,8055.48,2321.68,100.0,24.55,14.6062,9.1755,0.02,364,20.0007,0.7,100.0,128
19098,95,21,446.01,550.6,1353.93,1127.3,3.91,5.72,138.84,1.02,42.0,130.6,2209.69,8299.99,2385.58,8068.59,2209.79,100.0,10.36,6.1756,9.3261,0.02,330,42.0061,0.8405,100.0,128
19099,95,22,487.8,603.22,1498.51,1298.95,10.52,15.49,395.0,1.26,45.35,371.45,2316.5,8770.54,2385.7,8121.65,2316.68,100.0,28.59,17.197,8.6468,0.03,367,10.0067,0.2502,100.0,128
19100,95,23,518.22,642.38,1585.93,1398.76,14.62,21.61,554.32,1.3,47.41,522.4,2385.59,9044.77,2385.7,8128.56,2385.61,100.0,38.87,23.0995,8.4074,0.03,393,0.0015,0.0004,100.0,128
19101,95,24,520.06,643.95,1581.68,1403.72,14.62,21.61,554.47,1.3,47.07,522.19,2385.62,9048.02,2385.66,8133.55,2385.61,100.0,38.85,23.456,8.3768,0.03,393,0.0007,0.0,100.0,128
19102,95,25,519.51,643.11,1585.01,1399.99,14.62,21.61,554.45,1.3,47.22,522.39,2385.68,9041.41,2385.62,8124.88,2385.61,100.0,38.87,23.1714,8.3898,0.03,392,0.0024,0.0014,100.0,128
19103,95,26,445.89,549.96,1350.65,1126.35,3.91,5.71,139.1,1.02,41.93,131.18,2209.7,8310.53,2385.56,8074.54,2209.79,100.0,10.86,6.4119,9.3391,0.02,329,42.006,0.8402,100.0,128
19104,95,27,445.13,549.9,1355.11,1126.66,3.91,5.72,139.07,1.02,41.89,130.53,2209.71,8303.54,2385.61,8072.2,2209.79,100.0,10.75,6.325,9.3773,0.02,330,42.0044,0.8401,100.0,128
19105,95,28,444.51,548.33,1353.12,1119.58,3.91,5.72,138.39,1.02,41.96,130.68,2209.73,8315.68,2385.63,8077.75,2209.79,100.0,10.58,6.3597,9.336,0.02,330,42.001,0.8408,100.0,128
19106,95,29,491.48,607.64,1483.61,1241.96,9.35,13.65,334.6,1.08,44.07,316.13,2321.63,8704.87,2385.68,8052.02,2321.68,100.0,24.77,14.8837,9.1693,0.02,365,20.0022,0.7,100.0,128
19107,95,30,446.37,550.34,1346.08,1126.91,3.91,5.71,138.63,1.02,41.78,130.78,2209.71,8310.23,2385.64,8078.95,2209.79,100.0,10.68,6.4436,9.3627,0.02,329,42.0061,0.84,100.0,128
19108,95,31,458.09,531.89,1253.94,1040.46,7.05,9.03,175.32,0.94,36.47,164.52,1913.41,7992.96,2026.16,7864.55,1913.08,84.93,14.44,8.4995,10.8807,0.02,307,25.0059,0.6215,60.0,128
19109,95,32,444.65,549.22,1339.8,1119.88,3.91,5.71,139.73,1.02,41.87,130.32,2209.69,8308.49,2385.59,8072.91,2209.79,100.0,10.35,6.0648,9.3461,0.02,330,42.0036,0.84,100.0,128
19110,95,33,444.58,548.76,1346.12,1118.64,3.91,5.71,138.81,1.02,41.86,130.84,2209.71,8311.02,2385.56,8078.83,2209.79,100.0,10.63,6.2206,9.3117,0.02,329,41.9988,0.84,100.0,128
19111,95,34,490.87,606.89,1475.27,1240.29,9.35,13.65,334.93,1.08,44.35,315.72,2321.59,8709.82,2385.68,8054.18,2321.68,100.0,24.62,14.9084,9.1758,0.02,363,20.0069,0.7,100.0,128
19112,95,35,490.48,606.01,1496.43,1301.05,10.52,15.49,394.33,1.26,45.23,372.14,2316.57,8771.88,2385.6,8121.23,2316.68,100.0,28.81,17.3251,8.6436,0.03,369,10.002,0.2512,100.0,128
19113,95,36,449.95,555.52,1361.54,1118.14,5.48,8.0,194.97,1.02,41.7,182.88,2220.7,8344.95,2385.64,8060.21,2220.78,100.0,14.73,8.8787,9.3174,0.02,332,35.0027,0.84,100.0,128
19114,95,37,488.56,603.84,1496.75,1301.63,10.52,15.49,394.62,1.26,45.38,372.48,2316.51,8762.55,2385.66,8124.62,2316.68,100.0,28.72,17.1137,8.6097,0.03,368,10.0033,0.25,100.0,128
19115,95,38,462.26,536.12,1252.32,1036.36,7.05,9.02,175.03,0.94,36.54,165.15,1913.41,7996.42,2026.22,7858.57,1913.08,84.93,14.12,8.3497,10.8433,0.02,307,25.0052,0.62,60.0,128
19116,95,39,444.58,548.89,1347.33,1124.24,3.91,5.71,139.18,1.02,41.83,130.62,2209.7,8321.82,2385.62,8078.85,2209.79,100.0,10.57,6.189,9.3348,0.02,330,42.0055,0.84,100.0,128
19117,95,40,444.48,548.86,1356.0,1119.9,3.91,5.72,139.57,1.02,41.94,131.33,2209.74,8311.17,2385.66,8074.38,2209.79,100.0,10.84,6.4786,9.3664,0.02,330,42.0026,0.8401,100.0,128
19118,95,41,518.79,642.23,1573.16,1393.09,14.62,21.61,554.49,1.3,47.2,522.25,2385.65,9044.6,2385.68,8130.29,2385.61,100.0,39.06,23.3448,8.4098,0.03,392,0.0023,0.0,100.0,128
19119,95,42,444.01,548.33,1338.37,1128.94,3.91,5.71,138.78,1.02,41.94,130.85,2209.68,8318.47,2385.63,8074.47,2209.79,100.0,10.46,6.4115,9.3579,0.02,331,42.0052,0.8412,100.0,128
19120,95,43,445.29,549.42,1352.52,1112.24,3.91,5.71,138.93,1.02,42.07,130.19,2209.72,8303.98,2385.6,8069.92,2209.79,100.0,10.62,6.5831,9.4155,0.02,330,42.0038,0.84,100.0,128
19121,95,44,491.16,607.13,1479.92,1249.4,9.35,13.65,335.24,1.08,44.33,315.24,2321.62,8714.01,2385.64,8050.58,2321.68,100.0,24.54,14.7215,9.1888,0.02,365,19.9981,0.7,100.0,128
19122,95,45,445.07,549.7,1353.69,1121.62,3.91,5.71,138.69,1.02,42.03,130.95,2209.73,8311.28,2385.65,8078.17,2209.79,100.0,10.63,6.2235,9.3552,0.02,328,42.001,0.84,100.0,128
19123,95,46,449.75,555.76,1372.52,1124.42,5.48,8.0,194.33,1.02,41.63,183.55,2220.72,8339.3,2385.67,8061.13,2220.78,100.0,15.01,9.0897,9.3171,0.02,333,35.0046,0.84,100.0,128
19124,95,47,517.73,641.24,1586.75,1404.32,14.62,21.61,553.61,1.3,47.36,522.19,2385.62,9040.22,2385.67,8133.74,2385.61,100.0,38.96,23.2418,8.407,0.03,393,0.0014,0.0,100.0,128
19125,95,48,517.24,641.35,1587.41,1394.75,14.62,21.61,554.65,1.3,47.25,522.27,2385.66,9043.93,2385.62,8131.02,2385.61,100.0,39.06,23.4656,8.3778,0.03,392,0.0005,0.0,100.0,128
19126,95,49,442.69,546.97,1349.99,1118.03,3.91,5.72,138.66,1.02,41.93,130.34,2209.7,8311.88,2385.61,8073.46,2209.79,100.0,10.82,6.4041,9.3557,0.02,329,41.9986,0.8401,100.0,128
19127,95,50,462.73,536.86,1264.59,1045.27,7.05,9.02,175.46,0.94,36.56,164.29,1913.43,8003.18,2026.2,7867.34,1913.08,84.93,14.2,8.4783,10.8435,0.02,307,25.0078,0.62,60.0,128
19128,95,51,489.11,604.29,1507.86,1307.67,10.52,15.49,395.61,1.26,45.45,371.87,2316.55,8772.52,2385.67,8128.04,2316.68,100.0,28.63,17.2719,8.6334,0.03,368,10.0044,0.25,100.0,128
19129,95,52,490.67,606.15,1494.65,1302.8,10.52,15.49,394.92,1.26,45.17,371.54,2316.55,8774.09,2385.64,8127.01,2316.68,100.0,28.55,17.2195,8.5988,0.03,371,10.0004,0.25,100.0,128
19130,95,53,443.6,548.22,1357.45,1124.39,3.91,5.72,138.85,1.02,41.69,130.64,2209.76,8317.29,2385.64,8078.46,2209.79,100.0,10.62,6.3674,9.3604,0.02,330,41.9985,0.84,100.0,128
19131,95,54,445.99,550.55,1343.35,1124.87,3.91,5.71,138.59,1.02,41.81,130.5,2209.79,8314.83,2385.57,8076.23,2209.79,100.0,10.59,6.2749,9.342,0.02,331,42.0074,0.8406,100.0,128
19132,95,55,445.5,549.99,1351.07,1128.29,3.91,5.71,138.12,1.02,41.96,130.82,2209.75,8319.65,2385.64,8075.34,2209.79,100.0,10.52,6.2814,9.3105,0.02,330,41.9989,0.8411,100.0,128
19133,95,56,447.27,552.9,1356.89,1126.37,5.48,8.0,194.48,1.02,41.81,182.89,2220.76,8344.46,2385.67,8062.11,2220.78,100.0,14.84,9.0024,9.285,0.02,334,35.0036,0.84,100.0,128
19134,95,57,449.77,555.87,1363.91,1126.51,5.48,8.0,194.79,1.02,41.74,182.88,2220.72,8339.96,2385.67,8062.82,2220.78,100.0,14.87,8.9946,9.292,0.02,334,35.0056,0.84,100.0,128
19135,95,58,490.66,606.47,1482.3,1242.0,9.35,13.65,335.06,1.08,44.37,315.5,2321.6,8709.65,2385.6,8055.77,2321.68,100.0,24.23,14.5883,9.21,0.02,366,20.0018,0.7,100.0,128
19136,95,59,462.84,537.29,1262.77,1046.47,7.05,9.03,175.75,0.94,36.48,164.74,1913.45,8002.27,2026.26,7862.99,1913.08,84.93,14.45,8.6994,10.8872,0.02,308,25.0004,0.62,60.0,128
19137,95,60,519.38,643.6,1589.83,1403.74,14.62,21.61,554.17,1.3,47.34,521.98,2385.64,9049.77,2385.65,8131.0,2385.61,100.0,39.09,23.3928,8.3926,0.03,393,0.0,0.0019,100.0,128
19138,95,61,488.49,604.23,1501.75,1303.43,10.52,15.49,395.13,1.26,45.28,371.72,2316.61,8771.89,2385.68,8124.47,2316.68,100.0,28.45,17.1967,8.6529,0.03,368,10.0053,0.2514,100.0,128
19139,95,62,491.54,607.98,1473.0,1247.47,9.35,13.65,335.51,1.08,44.31,314.96,2321.59,8717.05,2385.71,8060.92,2321.68,100.0,24.43,14.7181,9.174,0.02,363,20.002,0.7012,100.0,128
19140,95,63,517.45,640.99,1578.3,1397.54,14.62,21.61,554.46,1.3,47.31,522.47,2385.7,9050.84,2385.65,8129.95,2385.61,100.0,38.76,23.193,8.4238,0.03,392,0.0029,0.0,100.0,128
19141,95,64,492.21,608.48,1482.52,1248.06,9.35,13.65,334.52,1.08,44.38,314.92,2321.62,8714.31,2385.73,8057.0,2321.68,100.0,24.6,14.6689,9.237,0.02,364,20.0077,0.7,100.0,128
19142,95,65,462.61,536.66,1258.41,1035.22,7.05,9.03,175.19,0.94,36.61,164.4,1913.52,8008.26,2026.21,7871.38,1913.08,84.93,14.17,8.6372,10.8664,0.02,308,25.0061,0.6214,60.0,128
19143,95,66,446.49,550.67,1348.54,1127.87,3.91,5.72,139.02,1.02,41.98,130.5,2209.78,8315.16,2385.7,8076.21,2209.79,100.0,10.33,6.1869,9.3297,0.02,330,42.0058,0.8415,100.0,128
19144,95,67,488.07,603.94,1498.0,1302.53,10.52,15.49,393.99,1.26,45.39,372.31,2316.51,8770.09,2385.74,8122.37,2316.68,100.0,28.69,17.2928,8.6286,0.03,369,9.9997,0.25,100.0,128
19145,95,68,450.4,556.72,1365.12,1128.03,5.48,8.0,195.04,1.02,41.64,182.88,2220.73,8333.98,2385.63,8061.25,2220.78,100.0,14.88,9.0306,9.2959,0.02,334,35.0031,0.8408,100.0,128
19146,95,69,488.78,604.24,1497.4,1300.54,10.52,15.49,394.36,1.26,45.17,371.9,2316.56,8773.08,2385.76,8121.57,2316.68,100.0,28.89,17.2984,8.6134,0.03,369,10.004,0.2511,100.0,128
19147,95,70,463.01,536.98,1256.21,1039.58,7.05,9.02,176.03,0.94,36.63,165.06,1913.43,8009.51,2026.21,7873.12,1913.08,84.93,14.23,8.5703,10.8398,0.02,306,25.0074,0.62,60.0,128
19148,95,71,444.36,549.04,1346.92,1125.03,3.91,5.71,138.25,1.02,41.85,130.82,2209.7,8309.63,2385.55,8082.89,2209.79,100.0,10.64,6.532,9.3782,0.02,331,42.0059,0.84,100.0,128
19149,95,72,517.88,641.37,1583.46,1394.64,14.62,21.61,554.59,1.3,47.43,521.77,2385.66,9051.84,2385.65,8133.73,2385.61,100.0,38.67,23.1129,8.4254,0.03,393,0.0003,0.0,100.0,128
19150,95,73,449.17,554.97,1362.24,1124.51,5.48,8.0,195.03,1.02,41.78,183.44,2220.77,8343.77,2385.66,8058.35,2220.78,100.0,14.91,8.9856,9.32,0.02,333,35.008,0.84,100.0,128
19151,95,74,445.88,549.86,1345.27,1122.02,3.91,5.71,139.57,1.02,41.97,130.47,2209.72,8306.84,2385.65,8074.31,2209.79,100.0,10.8,6.4187,9.3606,0.02,331,42.0002,0.8412,100.0,128
19152,95,75,518.43,642.14,1589.35,1405.41,14.62,21.61,554.46,1.3,47.33,522.39,2385.63,9047.06,2385.66,8131.19,2385.61,100.0,38.98,23.2771,8.4068,0.03,392,0.0007,0.0,100.0,128
19153,95,76,518.78,642.35,1585.76,1396.98,14.62,21.61,554.07,1.3,47.26,521.85,2385.68,9042.94,2385.66,8137.31,2385.61,100.0,39.05,23.4641,8.4462,0.03,393,0.0021,0.0,100.0,128
19154,95,77,462.24,535.38,1265.93,1046.0,7.05,9.03,174.92,0.94,36.61,164.87,1913.44,8000.94,2026.25,7863.18,1913.08,84.93,14.34,8.6158,10.8344,0.02,305,24.9986,0.621,60.0,128
19155,95,78,444.47,548.18,1345.07,1121.92,3.91,5.71,139.07,1.02,41.97,130.04,2209.76,8312.84,2385.61,8079.94,2209.79,100.0,10.74,6.4316,9.3706,0.02,329,42.0027,0.8401,100.0,128
19156,95,79,519.08,642.28,1588.16,1410.87,14.62,21.61,554.72,1.3,47.35,521.73,2385.62,9049.46,2385.66,8133.63,2385.61,100.0,38.83,23.2237,8.4056,0.03,393,0.0012,0.0004,100.0,128
19157,95,80,444.7,549.22,1347.3,1121.17,3.91,5.71,138.99,1.02,41.89,130.23,2209.8,8314.83,2385.66,8084.33,2209.79,100.0,10.67,6.3701,9.3087,0.02,329,41.999,0.84,100.0,128
19158,95,81,446.45,551.24,1350.65,1121.72,3.91,5.71,139.36,1.02,41.9,130.67,2209.79,8321.56,2385.71,8081.88,2209.79,100.0,10.81,6.5801,9.3408,0.02,329,42.0054,0.84,100.0,128
19159,95,82,449.85,556.08,1361.81,1127.04,5.48,8.0,194.29,1.02,41.71,183.25,2220.82,8334.86,2385.72,8061.16,2220.78,100.0,14.75,9.0641,9.2913,0.02,333,35.0049,0.84,100.0,128
19160,95,83,517.77,641.4,1581.17,1397.37,14.62,21.61,553.9,1.3,47.31,521.78,2385.66,9055.5,2385.65,8138.46,2385.61,100.0,38.81,23.5583,8.3913,0.03,391,0.0003,0.0,100.0,128
19161,95,84,446.07,550.9,1354.01,1121.32,3.91,5.72,138.14,1.02,42.01,131.1,2209.75,8305.96,2385.6,8074.53,2209.79,100.0,10.37,6.3131,9.3662,0.02,330,42.0032,0.84,100.0,128
19162,95,85,518.8,642.57,1592.4,1399.76,14.62,21.61,554.41,1.3,47.34,521.94,2385.62,9052.44,2385.66,8136.45,2385.61,100.0,39.09,23.3498,8.4258,0.03,392,0.0002,0.0014,100.0,128
19163,95,86,448.44,554.45,1355.82,1123.63,5.48,8.0,194.62,1.02,41.7,183.18,2220.81,8344.26,2385.71,8063.99,2220.78,100.0,14.72,8.7941,9.2913,0.02,335,35.0053,0.8405,100.0,128
19164,95,87,517.13,641.27,1592.34,1395.63,14.62,21.61,554.27,1.3,47.45,522.31,2385.62,9052.94,2385.68,8133.21,2385.61,100.0,38.99,23.3921,8.4416,0.03,392,0.0021,0.0004,100.0,128
19165,95,88,459.11,533.84,1255.58,1040.21,7.05,9.02,175.81,0.94,36.61,164.84,1913.41,8003.46,2026.23,7868.02,1913.08,84.93,14.27,8.5641,10.8825,0.02,307,25.0051,0.62,60.0,128
19166,95,89,489.08,605.81,1481.01,1244.94,9.35,13.66,335.14,1.08,44.37,315.15,2321.61,8723.49,2385.74,8064.2,2321.68,100.0,24.54,14.7202,9.2014,0.02,363,20.0031,0.7,100.0,128
19167,95,90,464.22,538.55,1259.05,1052.8,7.05,9.02,175.76,0.94,36.53,164.85,1913.52,7995.05,2026.31,7865.72,1913.08,84.93,14.4,8.6003,10.8828,0.02,306,25.0041,0.6214,60.0,128
